title,views,date,url,keyword
HSK질문,113,2017.03.19,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=11080507&docId=273048642&qb=7Iuc7IKs&enc=utf8&section=kin.qna&rank=525&search_sort=0&spq=0,시사
중어중문과 hsk,90,2017.04.02,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=11080507&docId=273937505&qb=7Iuc7IKs&enc=utf8&section=kin.qna&rank=526&search_sort=0&spq=0,시사
hsk 중어중문과,81,2017.04.02,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=11080507&docId=273938244&qb=7Iuc7IKs&enc=utf8&section=kin.qna&rank=527&search_sort=0&spq=0,시사
Hsk6급,2270,2017.03.07,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=11080507&docId=272301862&qb=7Iuc7IKs&enc=utf8&section=kin.qna&rank=528&search_sort=0&spq=0,시사
중국어 수업,54,2016.02.18,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=11080507&docId=245930281&qb=7Iuc7IKs&enc=utf8&section=kin.qna&rank=529&search_sort=0&spq=0,시사
중국관련 대외활동,59,2021.02.04,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=11080507&docId=380961485&qb=7Iuc7IKs&enc=utf8&section=kin.qna&rank=530&search_sort=0&spq=0,시사
중국관련 대외활동,60,2021.02.04,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=11080507&docId=380961485&qb=7Iuc7IKs&enc=utf8&section=kin.qna&rank=531&search_sort=0&spq=0,시사
hsk hskk 빼고 중국어 전공이,24,2021.03.05,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=11080507&docId=383691859&qb=7Iuc7IKs&enc=utf8&section=kin.qna&rank=532&search_sort=0&spq=0,시사
HSK 3급 독학,59,2017.08.20,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=11080507&docId=282943179&qb=7Iuc7IKs&enc=utf8&section=kin.qna&rank=533&search_sort=0&spq=0,시사
대전 중국어학원 등록(기초),63,2017.01.24,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=11080507&docId=269036333&qb=7Iuc7IKs&enc=utf8&section=kin.qna&rank=534&search_sort=0&spq=0,시사
고급 중국어 어플 사이트,44,2017.01.08,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=110805&docId=267819885&qb=7Iuc7IKs&enc=utf8&section=kin.qna&rank=535&search_sort=0&spq=0,시사
종로 중국어학원중에 어디가 좋을까요?,66,2020.09.22,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=11080501&docId=368814340&qb=7Iuc7IKs&enc=utf8&section=kin.qna&rank=536&search_sort=0&spq=0,시사
여자 키가 132 일수도 잇나요 뉴스 보다가요  궁금해서,33,2018.11.02,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=11080505&docId=313534851&qb=7Iuc7IKs&enc=utf8&section=kin.qna&rank=537&search_sort=0&spq=0,시사
투로 한자 좀,57,2020.04.17,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=11080501&docId=353476324&qb=7Iuc7IKs&enc=utf8&section=kin.qna&rank=538&search_sort=0&spq=0,시사
중국어학원은 ㅡ 어디쪽에 제일 많이 몰려있나요?,63,2020.01.17,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=11080507&docId=344965170&qb=7Iuc7IKs&enc=utf8&section=kin.qna&rank=539&search_sort=0&spq=0,시사
HSK 급수 질문,17,2016.04.27,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=11080507&docId=251158869&qb=7Iuc7IKs&enc=utf8&section=kin.qna&rank=540&search_sort=0&spq=0,시사
청주 hsk 소수정예 학원 추천해주세요!!!,47,2019.03.15,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=11080507&docId=323286055&qb=7Iuc7IKs&enc=utf8&section=kin.qna&rank=541&search_sort=0&spq=0,시사
2017학년도 중국어특기자전형 수시대비학원 추천해주세요!!!!!!!,83,2016.03.06,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=110805&docId=247417028&qb=7Iuc7IKs&enc=utf8&section=kin.qna&rank=542&search_sort=0&spq=0,시사
❤️시사점이란 무슨 말인가요? 어떻게 파악 하는지?,165,2017.12.14,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=11080503&docId=290275356&qb=7Iuc7IKs&enc=utf8&section=kin.qna&rank=543&search_sort=0&spq=0,시사
중국어공부 대해서 질문이요.,52,2017.08.28,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=11080502&docId=283533250&qb=7Iuc7IKs&enc=utf8&section=kin.qna&rank=544&search_sort=0&spq=0,시사
중국어 인강 추천,94,2017.07.28,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=11080507&docId=281390365&qb=7Iuc7IKs&enc=utf8&section=kin.qna&rank=545&search_sort=0&spq=0,시사
대학선택을가려합니다 중화권에서일할건데 대만국립대가메리트있나요 중국의대학시메리트있나요 북겻칭환못갑니다,50,2018.01.24,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=110805&docId=293305112&qb=7Iuc7IKs&enc=utf8&section=kin.qna&rank=546&search_sort=0&spq=0,시사
경희대 중국어학과,69,2018.02.26,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=11080507&docId=295966869&qb=7Iuc7IKs&enc=utf8&section=kin.qna&rank=547&search_sort=0&spq=0,시사
종로중국어학원 알려주세요,698,2017.02.22,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=110805&docId=271312678&qb=7Iuc7IKs&enc=utf8&section=kin.qna&rank=548&search_sort=0&spq=0,시사
중국어과 대학,61,2017.11.15,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=11080507&docId=288439946&qb=7Iuc7IKs&enc=utf8&section=kin.qna&rank=549&search_sort=0&spq=0,시사
중국어해석해주세요,51,2017.06.07,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=11080505&docId=278122724&qb=7Iuc7IKs&enc=utf8&section=kin.qna&rank=550&search_sort=0&spq=0,시사
광주 조선대학교 중국어문화학과,112,2017.07.02,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=11080501&docId=279735043&qb=7Iuc7IKs&enc=utf8&section=kin.qna&rank=551&search_sort=0&spq=0,시사
문과4등급 중국어과로 갈수있는대학은?,1456,2017.07.22,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=11080507&docId=280991820&qb=7Iuc7IKs&enc=utf8&section=kin.qna&rank=552&search_sort=0&spq=0,시사
중국어학과를가고싶은데..,129,2017.06.26,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=110805&docId=279362464&qb=7Iuc7IKs&enc=utf8&section=kin.qna&rank=553&search_sort=0&spq=0,시사
중어중문학과 중어중국학과,96,2017.06.16,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=11080507&docId=278707439&qb=7Iuc7IKs&enc=utf8&section=kin.qna&rank=554&search_sort=0&spq=0,시사
"중국어과,중국어문학과",231,2017.05.25,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=110805&docId=277317454&qb=7Iuc7IKs&enc=utf8&section=kin.qna&rank=555&search_sort=0&spq=0,시사
중국어 학과,139,2017.07.07,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=11080507&docId=280038387&qb=7Iuc7IKs&enc=utf8&section=kin.qna&rank=556&search_sort=0&spq=0,시사
4년제 중국어학과,4285,2017.06.24,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=11080501&docId=279211935&qb=7Iuc7IKs&enc=utf8&section=kin.qna&rank=557&search_sort=0&spq=0,시사
hsk 교제질문,26,2016.07.01,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=110805&docId=255525567&qb=7Iuc7IKs&enc=utf8&section=kin.qna&rank=558&search_sort=0&spq=0,시사
제가 중국어 공부를 하려고 하는데 어떤 책이 좋을까요?,1406,2017.03.27,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=11080507&docId=273600558&qb=7Iuc7IKs&enc=utf8&section=kin.qna&rank=559&search_sort=0&spq=0,시사
중국어 공부,31,2016.07.10,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=11080507&docId=256130222&qb=7Iuc7IKs&enc=utf8&section=kin.qna&rank=560&search_sort=0&spq=0,시사
안녕하세요 고3입니다 항공과를 준비하는 저는 얼마 전 토익도 응시했는데요 중국어 많은 친구들이해서 욕심이 나,49,2016.05.26,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=11080507&docId=253127423&qb=7Iuc7IKs&enc=utf8&section=kin.qna&rank=561&search_sort=0&spq=0,시사
중국어해석좀도와주세요ㅠ,49,2016.04.21,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=11080504&docId=250695252&qb=7Iuc7IKs&enc=utf8&section=kin.qna&rank=562&search_sort=0&spq=0,시사
중국어 인터넷 강의 추천 부탁드려요.,2192,2017.02.09,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=11080507&docId=270247567&qb=7Iuc7IKs&enc=utf8&section=kin.qna&rank=563&search_sort=0&spq=0,시사
중국어 해경특채/경찰특채 로 지원하려하는데 궁금합니다 (만땅),61,2016.08.06,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=11080507&docId=257891321&qb=7Iuc7IKs&enc=utf8&section=kin.qna&rank=564&search_sort=0&spq=0,시사
중국 상해 교통대학교 입학관련,96,2016.12.31,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=11080501&docId=267233181&qb=7Iuc7IKs&enc=utf8&section=kin.qna&rank=565&search_sort=0&spq=0,시사
중국어 공부 할때 책 추천,579,2016.01.08,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=11080507&docId=242397466&qb=7Iuc7IKs&enc=utf8&section=kin.qna&rank=566&search_sort=0&spq=0,시사
hsk4급 알려줘요.,149,2017.03.31,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=11080507&docId=273844747&qb=7Iuc7IKs&enc=utf8&section=kin.qna&rank=567&search_sort=0&spq=0,시사
강남중국어학원 궁금해요~,173,2017.01.04,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=11080507&docId=267507484&qb=7Iuc7IKs&enc=utf8&section=kin.qna&rank=568&search_sort=0&spq=0,시사
hsk 단기간에?,49,2016.08.25,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=11080507&docId=259225452&qb=7Iuc7IKs&enc=utf8&section=kin.qna&rank=569&search_sort=0&spq=0,시사
Hsk5급 준비질문이에요.,164,2017.04.04,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=11080507&docId=274100178&qb=7Iuc7IKs&enc=utf8&section=kin.qna&rank=570&search_sort=0&spq=0,시사
해커스 HSK 0원 환급되는 거 궁금,3683,2018.10.12,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=11080507&docId=311937887&qb=7ZW07Luk7Iqk&enc=utf8&section=kin.qna&rank=1&search_sort=0&spq=0,해커스
해커스 hsk 전강좌 0원인 강의요,3515,2018.10.16,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=11080507&docId=312230575&qb=7ZW07Luk7Iqk&enc=utf8&section=kin.qna&rank=2&search_sort=0&spq=0,해커스
Hsk해커스5급 문제집,2155,2018.01.13,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=11080507&docId=292427703&qb=7ZW07Luk7Iqk&enc=utf8&section=kin.qna&rank=3&search_sort=0&spq=0,해커스
HSK해커스 중국어 두개 뭐가다른거에,1805,2018.07.22,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=11080507&docId=306121728&qb=7ZW07Luk7Iqk&enc=utf8&section=kin.qna&rank=4&search_sort=0&spq=0,해커스
hsk 5급 해커스 교재 어때요?,3119,2016.02.23,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=11080507&docId=246360610&qb=7ZW07Luk7Iqk&enc=utf8&section=kin.qna&rank=5&search_sort=0&spq=0,해커스
해커스 신 HSK 6급 단어집 파일구합니다 내공100,1458,2018.05.10,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=11080507&docId=301090908&qb=7ZW07Luk7Iqk&enc=utf8&section=kin.qna&rank=6&search_sort=0&spq=0,해커스
HSK해커스 책을 사려고 하는데요 책,47,2018.07.06,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=11080507&docId=305063662&qb=7ZW07Luk7Iqk&enc=utf8&section=kin.qna&rank=7&search_sort=0&spq=0,해커스
북경대HSK3급이랑 해커스3급 뭐가더,532,2018.07.09,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=11080507&docId=305256569&qb=7ZW07Luk7Iqk&enc=utf8&section=kin.qna&rank=8&search_sort=0&spq=0,해커스
해커스중국어 오민경 왕초보중국어,1725,2016.06.30,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=110805&docId=255438232&qb=7ZW07Luk7Iqk&enc=utf8&section=kin.qna&rank=9&search_sort=0&spq=0,해커스
해커스강의하시는중잘남 김동한선생님에대해서질문이있습니다.,659,2016.02.07,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=11080507&docId=245019954&qb=7ZW07Luk7Iqk&enc=utf8&section=kin.qna&rank=10&search_sort=0&spq=0,해커스
해커스 중국어 무료강의 450개 주는거 받았는데 뭐부터해야되는지...,333,2018.01.22,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=11080505&docId=293156122&qb=7ZW07Luk7Iqk&enc=utf8&section=kin.qna&rank=11&search_sort=0&spq=0,해커스
"중국어 인강 추천 좀 해주세요 해커스,다락원,문정아,김성민,야나두",1608,2016.04.03,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=11080505&docId=249377357&qb=7ZW07Luk7Iqk&enc=utf8&section=kin.qna&rank=12&search_sort=0&spq=0,해커스
해커스 중국어 HSK 인강이요,2063,2018.06.05,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=11080507&docId=302837096&qb=7ZW07Luk7Iqk&enc=utf8&section=kin.qna&rank=13&search_sort=0&spq=0,해커스
해커스 중국어 인강 질문드려요,342,2018.07.30,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=11080507&docId=306675361&qb=7ZW07Luk7Iqk&enc=utf8&section=kin.qna&rank=14&search_sort=0&spq=0,해커스
해커스 중국어 단어장 교재 무료배포 질문이요!,1979,2018.12.26,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=11080507&docId=317443773&qb=7ZW07Luk7Iqk&enc=utf8&section=kin.qna&rank=15&search_sort=0&spq=0,해커스
해커스 hsk 4급 독학 가능 여부,113,2018.02.10,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=11080507&docId=294700111&qb=7ZW07Luk7Iqk&enc=utf8&section=kin.qna&rank=16&search_sort=0&spq=0,해커스
문정아중국어 해커스중국어,174,2018.09.12,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=11080507&docId=309838589&qb=7ZW07Luk7Iqk&enc=utf8&section=kin.qna&rank=17&search_sort=0&spq=0,해커스
문정아중국어vs 해커스중국어,265,2018.12.24,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=11080507&docId=317322048&qb=7ZW07Luk7Iqk&enc=utf8&section=kin.qna&rank=18&search_sort=0&spq=0,해커스
해커스중국어 고객센터 번호,385,2016.02.05,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=11080507&docId=244827252&qb=7ZW07Luk7Iqk&enc=utf8&section=kin.qna&rank=19&search_sort=0&spq=0,해커스
HSK인강 들을 수 있는 사이트 알려,1285,2018.08.30,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=11080507&docId=308957283&qb=7ZW07Luk7Iqk&enc=utf8&section=kin.qna&rank=20&search_sort=0&spq=0,해커스
중국어 인강 추천해주세요,747,2018.07.27,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=11080507&docId=306473856&qb=7ZW07Luk7Iqk&enc=utf8&section=kin.qna&rank=21&search_sort=0&spq=0,해커스
중국어 HSK 5등급 인강으로,1390,2018.07.16,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=11080507&docId=305706938&qb=7ZW07Luk7Iqk&enc=utf8&section=kin.qna&rank=22&search_sort=0&spq=0,해커스
중국어 hsk3급 인강추천,2930,2018.04.26,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=11080507&docId=300196997&qb=7ZW07Luk7Iqk&enc=utf8&section=kin.qna&rank=23&search_sort=0&spq=0,해커스
HSK 4급 문제집 추천,1353,2018.12.23,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=11080507&docId=317258207&qb=7ZW07Luk7Iqk&enc=utf8&section=kin.qna&rank=24&search_sort=0&spq=0,해커스
hsk4급 책 신hsk한권으로끝내기,178,2018.11.25,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=11080507&docId=315183417&qb=7ZW07Luk7Iqk&enc=utf8&section=kin.qna&rank=25&search_sort=0&spq=0,해커스
중국어 처음 독학책 추천,375,2018.12.17,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=11080507&docId=316783880&qb=7ZW07Luk7Iqk&enc=utf8&section=kin.qna&rank=26&search_sort=0&spq=0,해커스
HSK 4급 공부시작문의,1713,2015.04.23,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=11080507&docId=223552898&qb=7ZW07Luk7Iqk&enc=utf8&section=kin.qna&rank=27&search_sort=0&spq=0,해커스
중국어 hsk 5급교재추첨 부탁드립니다.,1355,2017.08.05,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=11080507&docId=281937001&qb=7ZW07Luk7Iqk&enc=utf8&section=kin.qna&rank=28&search_sort=0&spq=0,해커스
중국어 강좌비교 추천부탁드려요~,4046,2017.02.07,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=11080507&docId=270074705&qb=7ZW07Luk7Iqk&enc=utf8&section=kin.qna&rank=29&search_sort=0&spq=0,해커스
중국어 너무도 많은 강좌!! 비교부탁드려요!,2408,2017.02.07,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=11080507&docId=270074585&qb=7ZW07Luk7Iqk&enc=utf8&section=kin.qna&rank=30&search_sort=0&spq=0,해커스
토익 초보 영문법 공부 어떻게 할까요?,870,2011.04.08,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=11080507&docId=128533591&qb=7ZW07Luk7Iqk&enc=utf8&section=kin.qna&rank=31&search_sort=0&spq=0,해커스
hsk 6 급 독학,3079,2016.02.23,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=11080507&docId=246397622&qb=7ZW07Luk7Iqk&enc=utf8&section=kin.qna&rank=32&search_sort=0&spq=0,해커스
HSK 4급,150,2018.03.23,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=110805&docId=297782676&qb=7ZW07Luk7Iqk&enc=utf8&section=kin.qna&rank=33&search_sort=0&spq=0,해커스
7급지방직 시험 이번에 난이도 어땠나요?,607,2018.10.14,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=11080507&docId=312085510&qb=7ZW07Luk7Iqk&enc=utf8&section=kin.qna&rank=34&search_sort=0&spq=0,해커스
hsk3급 교재,374,2017.12.17,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=11080507&docId=290526853&qb=7ZW07Luk7Iqk&enc=utf8&section=kin.qna&rank=35&search_sort=0&spq=0,해커스
제 2 외국어를 배우려 하는데 중국어,7804,2018.08.08,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=11080507&docId=307312506&qb=7ZW07Luk7Iqk&enc=utf8&section=kin.qna&rank=36&search_sort=0&spq=0,해커스
중국어강좌 시작단계 추천해주세요! 이,1847,2018.09.03,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=11080505&docId=309242841&qb=7ZW07Luk7Iqk&enc=utf8&section=kin.qna&rank=37&search_sort=0&spq=0,해커스
중국어교재추천부탁드립니다,600,2018.09.17,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=11080507&docId=310213031&qb=7ZW07Luk7Iqk&enc=utf8&section=kin.qna&rank=38&search_sort=0&spq=0,해커스
기초중국어 수준인데 HSK 따려면?,4120,2018.08.28,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=11080507&docId=308796271&qb=7ZW07Luk7Iqk&enc=utf8&section=kin.qna&rank=39&search_sort=0&spq=0,해커스
hsk 3급 교재 질문~~,1285,2017.09.25,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=11080507&docId=285286055&qb=7ZW07Luk7Iqk&enc=utf8&section=kin.qna&rank=40&search_sort=0&spq=0,해커스
한자검정회 2급인데 HSK 4급 공부,3201,2018.07.28,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=11080507&docId=306526269&qb=7ZW07Luk7Iqk&enc=utf8&section=kin.qna&rank=41&search_sort=0&spq=0,해커스
중국어 교재 추천해주세요!,2018,2018.07.23,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=11080505&docId=306190076&qb=7ZW07Luk7Iqk&enc=utf8&section=kin.qna&rank=42&search_sort=0&spq=0,해커스
강남중국어학원 꾸준히다녀볼까하는데요.,2155,2018.11.07,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=11080507&docId=313875898&qb=7ZW07Luk7Iqk&enc=utf8&section=kin.qna&rank=43&search_sort=0&spq=0,해커스
중국어 4급,131,2018.12.20,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=11080507&docId=317039283&qb=7ZW07Luk7Iqk&enc=utf8&section=kin.qna&rank=44&search_sort=0&spq=0,해커스
"영어, 중국어 어학연수 25세 남자",957,2018.08.23,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=11080507&docId=308476456&qb=7ZW07Luk7Iqk&enc=utf8&section=kin.qna&rank=45&search_sort=0&spq=0,해커스
중국어 처음,127,2018.07.25,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=11080507&docId=306345822&qb=7ZW07Luk7Iqk&enc=utf8&section=kin.qna&rank=46&search_sort=0&spq=0,해커스
중국어자격증 따려는데 어디서 듣는 게 좋을까요?,1258,2018.05.25,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=11080507&docId=302080588&qb=7ZW07Luk7Iqk&enc=utf8&section=kin.qna&rank=47&search_sort=0&spq=0,해커스
중국어인강 좋은 거 있으면 추천해주세요!,2495,2018.09.20,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=11080507&docId=310421527&qb=7ZW07Luk7Iqk&enc=utf8&section=kin.qna&rank=48&search_sort=0&spq=0,해커스
중국어회화 학원 어디가 괜찮나요?,5072,2018.05.13,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=11080507&docId=301270118&qb=7ZW07Luk7Iqk&enc=utf8&section=kin.qna&rank=49&search_sort=0&spq=0,해커스
안녕하세요. 이제 슬슬 중학교 공부를,434,2018.09.11,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=11080507&docId=309825072&qb=7ZW07Luk7Iqk&enc=utf8&section=kin.qna&rank=50&search_sort=0&spq=0,해커스
중국어를 회화가 목적이면 공부를 어떻,447,2018.09.08,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=11080505&docId=309612691&qb=7ZW07Luk7Iqk&enc=utf8&section=kin.qna&rank=51&search_sort=0&spq=0,해커스
중국어 듣기 mp3 파일,1653,2018.07.21,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=11080507&docId=306075527&qb=7ZW07Luk7Iqk&enc=utf8&section=kin.qna&rank=52&search_sort=0&spq=0,해커스
중국어를 3학년때 하는데 미리 조금예,69,2018.08.16,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=11080507&docId=307976606&qb=7ZW07Luk7Iqk&enc=utf8&section=kin.qna&rank=53&search_sort=0&spq=0,해커스
중국어기초,1509,2018.08.11,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=11080507&docId=307583225&qb=7ZW07Luk7Iqk&enc=utf8&section=kin.qna&rank=54&search_sort=0&spq=0,해커스
중국어 입문교재,447,2018.10.04,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=11080501&docId=311330968&qb=7ZW07Luk7Iqk&enc=utf8&section=kin.qna&rank=55&search_sort=0&spq=0,해커스
중국(어)학과 진로 고민,6436,2018.09.06,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=11080507&docId=309419273&qb=7ZW07Luk7Iqk&enc=utf8&section=kin.qna&rank=56&search_sort=0&spq=0,해커스
HSK 4급을 취득하고 싶은데요,2297,2018.10.02,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=11080507&docId=311192068&qb=7ZW07Luk7Iqk&enc=utf8&section=kin.qna&rank=57&search_sort=0&spq=0,해커스
중국어 Hsk 교재 선택좀,2748,2017.05.23,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=11080507&docId=277140364&qb=7ZW07Luk7Iqk&enc=utf8&section=kin.qna&rank=58&search_sort=0&spq=0,해커스
영어회화와 중국어공부,234,2015.03.25,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=110805&docId=221398977&qb=7ZW07Luk7Iqk&enc=utf8&section=kin.qna&rank=59&search_sort=0&spq=0,해커스
Hsk 4급 시험 듣기!,454,2018.03.08,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=11080507&docId=296774816&qb=7ZW07Luk7Iqk&enc=utf8&section=kin.qna&rank=60&search_sort=0&spq=0,해커스
HSK6급 두 달만에 따는 인강?,5983,2018.08.28,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=11080507&docId=308795437&qb=7ZW07Luk7Iqk&enc=utf8&section=kin.qna&rank=61&search_sort=0&spq=0,해커스
저는 영어와 중국어를 공부하고싶은 중,2997,2018.10.15,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=11080507&docId=312178534&qb=7ZW07Luk7Iqk&enc=utf8&section=kin.qna&rank=62&search_sort=0&spq=0,해커스
안녕하세요 hsk5급 합격을 노리고,14756,2018.09.15,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=11080507&docId=310078683&qb=7ZW07Luk7Iqk&enc=utf8&section=kin.qna&rank=63&search_sort=0&spq=0,해커스
HSK4급 자격증 독학으로 강의 들으,1174,2018.05.03,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=11080507&docId=300639187&qb=7ZW07Luk7Iqk&enc=utf8&section=kin.qna&rank=64&search_sort=0&spq=0,해커스
HSK3급 4급 질문입니다 현재 고3,5039,2018.04.26,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=11080507&docId=300199306&qb=7ZW07Luk7Iqk&enc=utf8&section=kin.qna&rank=65&search_sort=0&spq=0,해커스
Hsk4급을 준비하려고 하는데 어떤,337,2018.04.11,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=11080507&docId=299126936&qb=7ZW07Luk7Iqk&enc=utf8&section=kin.qna&rank=66&search_sort=0&spq=0,해커스
직장인중국어학원 어디가 좋을까요? 중,2765,2018.09.06,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=11080507&docId=309437787&qb=7ZW07Luk7Iqk&enc=utf8&section=kin.qna&rank=67&search_sort=0&spq=0,해커스
중국어 공부,116,2018.10.11,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=11080505&docId=311896802&qb=7ZW07Luk7Iqk&enc=utf8&section=kin.qna&rank=68&search_sort=0&spq=0,해커스
HSK6급 독학 하려는데 인강 추천해,6565,2018.10.24,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=11080507&docId=312820006&qb=7ZW07Luk7Iqk&enc=utf8&section=kin.qna&rank=69&search_sort=0&spq=0,해커스
중국어 학습 사이트,1186,2018.09.13,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=11080507&docId=309946881&qb=7ZW07Luk7Iqk&enc=utf8&section=kin.qna&rank=70&search_sort=0&spq=0,해커스
